"index","timeStamp","voterAddress","txHash","importance","balance"
0,73926598,"NCO2T7IR2B672UGPD6XETAIH7Q22IPA4CIFTFVE7","27302afabc5bf25ced752e4564e633fefb4497e468417073889ac2d875df07b0",0.00001999963346237925,35027000000
1,73926461,"NDV7PSQJ2IJFMMACEBPS2GRUOQU4PAF3ZKD3VQKC","5caeee7e88dd4508b8ed3774977f43c385a3f2d47f430e3b306cd0e041077cab",0.000017668158856563128,11221921629
2,73926058,"NAAYLTNDMUGRDAEMDKL2432J2E3YNIQRVPYSOH74","8ea0d264ba42d1d6c9d9850e6f234a86fe641f2f2a423978257259c4fdcdbacc",0.000019861773004384066,35613247737
3,73924778,"NB6EVF6TWIJJ43PPFBPRJSHH3IGJRFB5BN3MUATA","7545fd22f73dcaf382fc10b6735b4030b475d1475b2f0da2561dc6721cdd6cab",0.00003822483628927265,220693819645
4,73924607,"NCEFYTWV55DEQFZY23HCKVVOPQXPQYMWDPIUUDRQ","2c3fec498d771b40eaa614c743eaf04566aa61186abf8409d39bbd0d5f29995e",0.000018116578631759234,17115055028
5,73924021,"NBPCVNXIASYIQ4QYCHF3HEDGP4NGMBPHCMBHJ2HZ","d2a7758f14f313b2f2d9646cd9bcf61517fb789cbeea20eb1d7d00192d5b3038",0.000057998742454934375,422035845114
6,73921042,"NDJPXGG5SUM7Q7JHVBIY6NDITSYYDA6Q4AK2NUHN","e9e32aff488676baa2c39a6027e8272e5239cb4647f0f779c056af12fb5b2171",0.000019686178400428403,31833786000
7,73920872,"ND7G6XBZPDFUCAYDQT6IIBDP3UZMQE5B7ZANYX4L","1b86440e960d70a25b690e45ed9e96c9bbf2d206c4674966eb74f2ce39e2eeeb",0.00031071530413929923,3000796000000
8,73920757,"NAUFIPHWAAFJWLE5C33WW36SI5BVDV32ODLFDFBK","99895dfcfd1869c4344d6cd17cf06f778deca9e3d9caaec989a2dd023db17cfd",0.000021673615827856575,52021604006
9,73920285,"NCN7OOHLKJPDHPUJIRCSGCW73JR74U7JNGA7ZY7H","888ea74985815194759fd382b42bbc7a0cb5dc16795b793afe686236020610de",0.00003737668698670048,200252127032
10,73914631,"NDXVHGK5C2GB326SI4ZEITSMCLUNQB6ZRLQTB6OG","45ac69aa9bc594ed0d2a54dda3f36499ac80db9b089742748e5805e1a3b49d61",0,9010000
11,73916721,"NCHMIAKJRUWSK6OAQWJXVEYTA3C4OOEW6QZZKDZG","3a2bca1c4830e591378285796f203ebfce14a27ed50878d829d60c4b92adaaca",0.00016406353498434937,3001810000000
12,73915148,"NC6QI6IV34UKFLSH7YTM5IPRZZNWNLUSMOUNK3TK","bf060ac272e26cdded6ae26cd2dd77633dd5922596f76bb0721b63589d8865f3",0.0004411620297389243,4205945037542
13,73911760,"NCCJZ7PARFJOYPTDVWPJC2UEZXH2Q56VHFNBCET3","041b421b975b7e7e9ee52cbb1a44311d84aa43723bc5e5fb9bf2288921d59b58",0.000024641933473457037,99983000000
14,73906813,"NDLJVSE5A4RTKNLJHUDGUPTQQKVOIG3PGDUTKM2N","cecf3e5e417b1c2c473cc84c5c96f480d1e644eeb758731a3e7b981b56b10fe2",0.000222606983558361,2100135504462
15,73903618,"NDHMA5BQRNSWMFZC76HGO72T4XEYICUAMUG5LS5T","1c8195dab28060a176d0899628e19834a09de214de3a980cf97f95323997deea",0.000017944290032990107,12000829347
16,73901979,"NCGP327CYJBZU5JKUIX62WSGYSDFDOSYQ6J7M32U","fcbb7e0c24f568338de9f1b7b8dd88e2e5421653132607bd5815a823e869db2a",0,6295435808
17,73900641,"NBCEIFZGX2VDS2XRCIJHDASIIFMDEWX22EZARUX6","69d5467bdb8c451290daadba10e391d6e4a6b22ab06f71c9581f0e3cf029bf15",0.000019862812193810888,35971000000
18,73900604,"NATKP5CEBCHZMCUTFSP2M4FLLABBC7LVED5ASF6W","5cb32bf6c1293f6b529097923876d488f4626ecd042d82fc68626b02251569e9",0,10148000000
19,73899948,"NADCV6RG63JRMLR3LE34JW2ECPG4WRAGMMR72BF2","2e1237becbbb4bc0cc47c289d594bdac2432089629014c0c578e9b0456687c6c",0.00031366944825067706,3030942024065
20,73895363,"NACESLAESJQZTPOT3T2KA6JCU2PAOTOIS66B4KKX","80615f4d7467b34b5a7ac3bb20e25dfeb94ff1722c736027693d9ea44e262ec9",0.00007179332934302774,500122440000
21,73881421,"NBRJV45FFK4W37BLD44EJCDFJBOIV57QHHFHOLUJ","08619e4234f03020434ba7bd2e0b57e1ce0dc9b47f1cef092c0f4f9e8669c98a",0.000017555680013367407,11458333992
22,73880232,"ND7IECOZXSOMFNMMAS2LYZ3MOP3CQ2GLCTHBLCO6","10bdb0565b8459f10ea9ec22436cf22cda094e8041de24768b7c17160f6f1fc5",0,10123000000
23,73877577,"NBTU7VUARUHDKOWRYWJCICXFE6FIDGTWLRIWFZUV","5e911e91be7768dd344dfbe69e6bf649986bb5603c83944d76f0422914a58faf",0.00002243013660116066,59895100000
24,73877496,"NBZSI3QTVTSKUANGBGLONWIJHXV5VB4CJJQUK4RL","6d34f40811bfdab603c7561f38a644b565b21af233b54919ce615b35ec31735b",0.00006724100192266753,516710125655
25,73877423,"NCNK3JPXCEGZRVW5QCKNUMT7JNPOCZ3AG45R42RF","cd49a8c72a848934767004a3701526f994aa5937d171890997c0d87e063ad0de",0.00001852591431185736,20003000000
26,73877352,"NAS2PADGZMO5BY4B5FWJAMCO4BDDLDPOHQCA6UW6","178e8da9fa672f9cdcce0c6dcc6f9ea6e88938c20274704f17eb24a004f30899",0.00002635713912482086,100021000000
27,73877223,"NDSF7KETCT5VU3CKMN2PPTZV5WGH5RF7QC7XOK45","0fe44f64c50cea47abeaec70701b43d4a519efb25b9cefcb75d304ac80caeca2",0.00002635759261921149,100025616650
28,73877108,"NC7CBP4DTWQ4XPTFYQTZVM73A5UJQILWM3GHZ6BP","4be5d4d9e9e51278a577575724793a041a58188cafe109efb8b9c68d94d0afe8",0.00002635749160687558,100024000000
29,73876968,"NDVN47YMYJIRCV4GIA2XFDAJWJKBBPPZOQNNXC5E","d0ac6ab921bac9d5bde8ebd226a7303d784c54a3df37b29033ba1fcbf6478f5c",0.000026362155349128143,100074954755
30,73875332,"NAGWR44DJPNQRCSEJT5PMGIOTHTSFDUYVAQL7FGV","f0120f38807dca2f8f9e37cacd368c263bae04ed324a1c3fea53bb3be74a1540",0.00006033249346463037,437102682024
31,73875220,"ND3KVORXT4KHQRZ3EPLBWSO5BDTXY3SI6KZGKT3Z","9670697bdf5441b160e3afc657edb143e4c85230d74b5763bf9818c1b500b0d9",0.000026139979259372134,102027301845
32,73874426,"ND2WHLBHLIP4VOT3HJFVNO6RWDGIUDSJTPPGQYSA","caa6cbc5bc87d883d495cb235f0161e2ab260c09fde5896c936f19fadef44c66",0.00001815207654051259,16172613820
33,73872308,"NCOZKDTEDPASOB2U7ZGJUTU24U4YIZJ72NNXZVXW","7174bab6f40d6445866573c7b43a6f4734fb2401066a62dcfa32143c0ee9f131",0.000029667004029326368,133512540391
34,73872252,"NCXO6NYCD5LAAAD7YE77RFSGCUICELEV32FCIPNA","daec6f5a68ed9f981bdd7e8c8a009a0f20f4803fbf255d784bc87a90ab58741d",0.000017655114211891497,20672997223
35,73872257,"NCFSRPSZR6PHXK6R2SZT3V7L3CN55FY5XMO37HU5","41593704b7a773f31d9b2227e357be9c01d16907cbac7e9690cffd719dbdc8bc",0.000025442718033376244,79623358524
36,73871256,"NDWDLAAI76K5BTJSHI43TVUDTZ5VGQSGMOR7TQCH","267cff71c4554dbf22dea71ae6ddaf38e4c1f84427b1b7dd11c2921bd856e0dc",0.000018242441521562068,17068343607
37,73870983,"NACCIA3BHEPOBDKC2CHGSX52XW4SLBKSF2EW7JOI","fef3887df93ade7dd019c32b65ff190740a77d76849276b1425e699815f4ec14",0,5757000000
38,73868214,"NBPFPO4J7MDRZNVMLGVLJ6MNT57JG5SBQ6XI4YNN","6638639e25800b1b93863d3884c36989337d4b60b5487391a3b983508d596200",0.00044675257096598274,4473044916018
39,73865591,"NAAYR357KOWDW6N73RC2GTWYRJKAMJI343SGTZHD","8e640e6f99fd94e240e53ac1369d044c6d3e04af650afd8f0b217b59e2e40380",0.000018544504692582743,20516383239
40,73865488,"ND7CSEHJYHE3VDXBPFII62CKPMLMLOTGFWEYS3LP","f7717c62ffd47a78e5c716ca9f65fd0b1e58dc92fdf822575e2232d2a20ad9f7",0.000017553283197909435,10039173164
41,73843188,"NCQAEAKEGOVZPKD65WHNR3DJ7KNRJVKIOHMEG777","632b9a7fb8c33c4323eee5b244bfb39b714febba8fa122cc3bc8ea37d7c32397",0.00004259890185107661,267429580391
42,73843028,"ND2ADW642CYSV4N54RORNGPLTZGIU62ODPSGUKDI","6f83d43b4a8e0bce70c7ae965bf24408556a8b7511fb14c4985674f11c2e156a",0.000018017122837552776,14964000000
43,73835981,"NDJPXFVJMD2GSMTIPXBBE5ZDHJVRLWYY4RXLQRVL","7db0f0beb296866256a0e553fa070d953542d71105e0a08fddeea8d0f40f62d7",0.000027372620043591837,109999000000
44,73841938,"NCPV7TQFBAVOXKLMTTMPFFKW5DLSVNHXOLE7LKPW","cd7be9159e3c2048b1a0360199e35b236f32ab1ceebb4210bfa6e20192803267",0,9999570000
45,73841107,"NDPL4BJMP65OOPJDWOFI3HIEOW7MK24WOG27MGMT","97de82bd8569e6b7213f7c41cb312d01321953027970e92737dbe6e2da85c678",0,84000000
46,73839893,"NAPYYFPMFI3DDUFWHEH4ZSTQTXIUZVY6HIHDMLFI","613a6ffdf00a1cb18136d32b6e4d7a6031c8a2daa974e4aec4c490ad0e6adb29",0.00005979056512410452,434998345631
47,73838894,"NCUF2XW7YCU5EAEQPS7RTAJICOTGLOGCGJ3BU4PK","32fd725d0b7eb666250a70416cb30c43c6db351262e3f9a78a84ef4dd4eddeb0",0.000021315882169481197,50094000000
48,73837389,"NAOXLEWCLRPAH5JYYSG7NDKMF2V5KQXNFI6VISK6","0d181e59a9839f2a9d215f0e7c4023de134ed843949c40803de45830db5dc71b",0.000020077229348818082,41837712100
49,73836218,"NBOA64TVMC424XGWAC43YI5IBMH3H7BF6IQXPT6V","6dc8898bf20f8e5a7289be9e68a51c0021a96008e104f686efd38683364753fc",0.000018599540448577556,25427000000
50,73835545,"NAG6PRYTQSOZSME6RLH5TQQP73SSSFPJAFSTHUSV","dc3b6fe7cc48d01414886590998aae6f63dd8203f5ac02adfb93d01a862a7574",0,0
51,73830243,"NAF4ZAVPSMJVCZLQGWMCLWERTWNRXHOIQ6LR63WZ","69c148044d5e2b36b765ba6b802b5937bab7e5aa3615ea3fe549c6e0021b1ee7",0.0000464988111596595,306601877570
52,73829668,"NDRHC4PJVXZSCPAX6UWEGSGV6B4QIWCVFNVIVP4L","ea4048d881be41993700f6a6c394d02dbf5614f91ff5e1036ba3c2c9d2c4aec2",0.0002481796691737753,2360422202193
53,73825394,"NBVSHIXRND7QU5LKKYGGY4Z5CDM5CTWJ3MDJDTRH","1fbb15e24c74287223d99aec521adf2d5fd28f10db4f9a911770cbffea388bb6",0.000027201629223193486,108439000000
54,73819804,"ND7TABO7XNAWKEXOHGHHN5LFS7BOSGSWVDWGBRVW","cee7443fd8439b7c3e07ad07268aa6ad1b3414301e9c95b8cdc2bb20da792a40",0.000028562345370350895,122048777356
55,73819484,"NCMLXRHF6Q5L3YHONHGH5GMIOLJKLKU727V4NYWR","c39b600b2fcc11f7f9d22ec909ee91c60664f850c656f613c999b65ed86985d5",0.000017556866388195808,10529168480
56,73816251,"NCJINYKAXYETBG432YRAOUT5ZZ5TFDU3PBPICDTO","bfdfdddb51dbcc5656c056353560813ae115c14f5c9d6d4af09af65b3c8783ff",0.00023742900366182157,2250779274325
57,73811847,"NCG4J6UU6CLQGBVLQVVMR456AEGJGRB5Q74AYXWQ","d3490b0abd4418b62b4737f3e02ca73f9c34006a9acbed541c242cd65072fb84",0.00003011538694517519,151004125656
58,73806997,"NDZAAUBFFT5LPCHYTAEDDDVX2HHHUXTAW4KVO3BC","e59e69a4c81a43b6eeb1729680351fd4292763d83b9d9d05daae46553725ee44",0.000026480870397998102,101106659799
59,73799817,"NBD2NX3YR7ALEUDN354SBPT5PXWEXDC7FUL2MI3Z","8ddb5dbb01222df8cfd1edd4839f2e42cd8cd7b9029f3186e6116ef1c547cec1",0.000047268517629864504,313091327303
60,73798184,"NABLUKEXYF2K7BP4YUIQJCPBVLE4VL2C4C7TTXRJ","b79697a48d667e2d31dc448d26d7edc842e3f74441db081c4f6dd4a76555a407",0.00001826235342443369,17430448486
61,73792619,"NBE223WPKEBHQPCYUC4U4CDUQCRRFMPZLOQLB5OP","d5e8abf5971af59a664583989326d50bb9a04860ef1fb3c047dc44322eb858f4",0.000018549197185981503,20195953706
62,73790837,"NBDZ3GH4WKRC6T4VGSXNH652TDMOEG6STCAR4BI3","3d1a0dd67d103c778fcf2843a1b8278024426127345d354bcb9c6bc041367f1d",0.00002113234395446364,44190298901
63,73790346,"NDJDOXTTR2J4TSZCQSPOG5TNSQFIOJCJ2J2ISTJZ","05e19a4ed5485680bf9c94a87bfabaefb9068942a458beb89f3684e038aea1a2",0.000017612528772995062,11237517820
64,73788835,"NBTXWK2FH3RSATINP3LVKVYOMXRVVP6FCAC3X3L6","25afa877f1eb905e6a43add2ecf4fba5abc5ffd7290f47b3e29afa45af48c8fb",0.000017586691316404327,34660939394
65,73788026,"NB7EB2LZWHAWYMHAOKR5JZRW6ISW56XUGKFEAKCN","82aea79289522d1576438ec2b8f532192ba6817ce2517d85710e7dc40e43c811",0.0003166363396943561,3062113824302
66,73787990,"NC24PPUNIU4HKHTWYOCNDFTOSDO6N5W2Q27U6WOR","09f22d0821eaaa2a6d2e9663110382fe90f4db40935e8624499a3a4fc51ae4f2",0.00031662844666519995,3061989136449
67,73787949,"NAVZ6WOFYTPXZNZ7DBAROZVFKA2AMSGZNEVUKX7O","4f149341c08352957587bd67ce5f2efb16464d818e18d9f0908fdda98099769a",0.000316664437625212,3062537275825
68,73787914,"NCM6LG2QRWM3NG4HJR4TQMMAMVV67EN2LLEQZAWU","316a02551efd089b0161169d4a76ee427794a57be74dfe79d60bb0fc787a4e5f",0.000020644042626771854,41574150546
69,73787855,"NDTRKMHA3ZKSUITGGF6RFG3HXFYUGPOPXGQKSXEK","8e97abff624957f4412d7dd65706a6f7e043f378d45ae723837b97e7b8fc1892",0.00007067671385296764,551250881989
70,73777079,"NA4U2NILIGOREG7CGWM7SOJA73NVJLPM4FRLE4AY","cf363dfa5ba99c8b3644d3cf27908d92e4b12894bebbb87e48ab8c5fe1b16965",0.00031278923476647644,3022921898236
71,73772503,"NAEU6X4NBJ3EKX65C2A66SQZSH7S4IHUE5DO2YVL","1c432e03e51430395e71ae9c97dd6e19882eb09aad2563ed73a1a975a7a9fa46",0.00031688946758890276,3064326849141
72,73771793,"NC753ARFUK2ZTVYEK7HEHUQCKBYTW52BPCMM26KD","eea346fe361c20fa72f24c2d2e2f5c95b36bc6ddd58d8a3d394aa35a3f46853b",0.00025980433628764225,2478568000000
73,73770376,"ND4447EE5T6CPEIHCG2EVVV72UNERAMSXBP4RKQZ","d85d77ffa9872ffb20f13be33aee76caa8df932d198f24a6aff39cb2a01e4534",0.000040607660121025306,245222280260
74,73766188,"NAOAAGUPTO6P4CW3PCS3XXMIVBSG6YPZX6EGGQUR","9f3a62844bd51e43c9f1f74ae77dc06ff7119c8bdd65987434a4c02753e32d1a",0.000034707484960309735,55529407496
75,73765952,"NALICEPFLZQRZGPRIJTMJOCPWDNECXTNNG7QLSG3","357c8159ca207ad03c5909416c391872d66483e58b0caaaaa7ee22e874c51268",0.0008348608632819224,7449143826291
76,73764868,"NARY5W4R4VNTGGWTCXCYOIYINJM7U26BW4RFJ7GR","9a8f077efaa0fd83a53691fd51a90fc7570a79b4ace75999a50232f7a79d5755",0,7144000000
77,73764467,"NBHT47E7SMI7PILFHANR4FZI4ZRKPJ4PIXL5KB3K","3fffdd7421621ab8386c73df33f9748ceeac21c310506de4bc9bc227d33b04e9",0.000018367021858715855,15014678771
78,73764393,"NBQKP6MAXLIKA2RGQ27N6B57PMT2MVFS6DV7I4FV","8da844ac72c9d76a5eeb1de022a8cd188baafbe6ebd13ce749b176233ea2133e",0.00005092836408143338,350120049007
79,73761635,"NDQSDPQQTCKIGNXNPIAEGNEW2DBZVXYYUQ57ASGI","1164fdf288905fde2681a2dfdd6504808a5e04677694b36796aa4ec23a76378a",0.00014627522362975896,1321756751152
80,73760275,"ND23JNLPNJJXR3D2CJP57EOG7LFNTASF6DE246HW","d07e3eefc6b55a704cf3c6eabb5da22815e38b6bafad96b64be073665305e94c",0.00003123544213441268,149664027170
81,73757612,"NC6GCIJ4OR2PMJCKCYQOZDNLLKANVJLCDTLDMMIH","7266fe91e1a3373c04735a7de163f933cf7d3253932abc4d5a261d2481f45eaa",0.000021614931381413763,51459064403
82,73757264,"NCUCOGPKUVAMY263KQ3TMIF2377WIQ66HV7INYMA","56f0c1b772be3f965aada063469965b4da5bbad9273752cd09fc11762bd57787",0.000028790791470139052,130516534000
83,73754723,"NBJAHNP4RBWFTQBGYCBNTVZIRX7JLTHCYKMAO276","44511f6a2c1727b42c4f31d40856d7db3de329f6930073e566609aa0443c4eec",0.000019424320527907604,34545903168
84,73753970,"NBR57Z7FZZY2T65M3MP6WSB2E7HIWBPUTBW7RB5A","c8022369ae13d299a0071f8fa4d21495e74ab6c4c161012c9eaeb144ff785e8a",0.000017838541095171054,20019808493
85,73753285,"NAIQOU6GBXQHBW5BDFOUU3EW2FPM43FBNKIVP5EF","e3bcb87521283d228807142036df8fa033016d4eed098cfbe28b600e84d4dacc",0.000018573760800182548,20468000000
86,73752982,"NCUFZ5VXD4ISSKCLSUQKPH2ISLZZMQUZOMIT2KGJ","21594036022dd7989e94cc0758e2d9fa41991ace6a609f3ca941bcb7ff301698",0.00034881130832486914,3389555782745
87,73752741,"NBSZOY7QUYLQ64NSLN3IB666QU7KLT7SFXRKRNFF","950b033880620d6d94be526b4b819df260a95e499d2741572c8bb6e139d33072",0,11680157520
88,73752580,"NCAOIRVDQ5TUL25U3MAE4HV3YA7GHW55V7YJA6IV","8e5e4ec1fd9d2decacc51bff108afd72ab0ec702554cf775ab0598803ce99aff",0.000020179684901637918,34128665964
89,73751784,"NCVKHLVQWFJDI56RIVKOR4HEVWVKLXDN3BGUJU35","f964c9e902834f48d60ef29dd3ab89de70b447d9fb3e02cc973fd9143afecda1",0.000020438193571701386,42142763719
90,73747489,"NDWYJY4BS6NM4TLP7EVMVNMFBRYP5ORJPFPIQMN5","aa50aa7f1bb21709e33dfda591d25fe99bc100766eaa61c5403a8683e9b4cf9c",0.0005100865098051241,5029371061576
91,73740340,"NAOW7GBKKNOBWDWPM3JUFLJQ5P5ZNDJTV3MT5MZ3","483b8a2f0a8ee1075da03a3adb33abd4b5522c4d268a6eadd808423372573820",0.000019218747769580524,26193000000
92,73732748,"NB2D7QLWI2EGVB5467TG4ESRV7GG5G2KUQHS42BT","2f3a55d4f02461a81571b02a3d2bb8dbe92e2e49a0ea7ce31cc75dfc60f86fde",0,15307000000
93,73731909,"NA6XZOLPXS3FIFELZLGE5BYCKELD64NNDF6PNF26","91eb321e9e01da0efb1ed04d39e620643dfce4fb44729494b82ef41446f1da15",0.00011509609841130067,1004064984116
94,73727681,"NB4ISKX7GUNTTIP23CFCYQVYL7EI3W4PTS7IY37J","cb00e77893f1054424d505f9a737a3f2ba174c1af2a4c6e02718f12e83e5fd38",0,6249746667
95,73726496,"NBTYJCVLQ3IXOY3266JZ5UYBJUXQ3MMCGZFIETB3","748fe5a0a9ffbe00ae2a7721241e6e8443c420f2869fb1e1f74bbf43e33213c6",0.00003831256145936461,221591543827
